INSPIRE_ID;FORMA_OCHRONY;DOKLADNOSC_POLOZENIA;NAZWA;OBSZAR_AZP;NR_STANOWSIKA_OBSZAR;CHRONOLOGIA;FUNKCJA;WYKAZ_DOKUMENTOW;DATA_WPISU;WOJEWODZTWO;POWIAT;GMINA;MIEJSCOWOSC;LINK
PL.1.9.ZIPOZ.NID_A_32_AR.36682;rejestr zabytków;przybliżony;Cedynia, st. 8;42-02;12;średniowiecze;osada;680 z 1971-11-10;1971-11-10;zachodniopomorskie;gryfiński;Cedynia - miasto;Cedynia;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36682&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.73947;rejestr zabytków;przybliżony;Cedynia, st. 9;42-02;13;epoka żelaza;osada;598 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Cedynia - miasto;Cedynia;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.73947&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36663;rejestr zabytków;przybliżony;Czachów, st. 1;41-03;1;średniowiecze;grób;639 z 1970-11-12;1970-11-12;zachodniopomorskie;gryfiński;Cedynia - obszar wiejski;Czachów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36663&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36666;rejestr zabytków;przybliżony;Golice, st. 3;42-02;43;niemożliwa do uzyskania;grób;600 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Cedynia - obszar wiejski;Golice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36666&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36654;rejestr zabytków;przybliżony;Niesułów, st. 2;41-02;50;niemożliwa do uzyskania;grób;602 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Cedynia - obszar wiejski;Niesułów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36654&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36649;rejestr zabytków;przybliżony;Niesułów, st. 3;41-02;52;niemożliwa do uzyskania;grób;601 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Cedynia - obszar wiejski;Niesułów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36649&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36641;rejestr zabytków;dokładny;Garnowo, st. 1;39-04;1;średniowiecze;grodzisko;682 z 1971-11-10, C-22 z 2015-12-31;1971-11-10;zachodniopomorskie;gryfiński;Chojna - obszar wiejski;Garnowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36641&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36636;rejestr zabytków;przybliżony;Chojna, st. 6;40-04;19;średniowiecze;grodzisko;681 z 1971-11-12, C-23 z 2015-12-31;1971-11-12;zachodniopomorskie;gryfiński;Chojna - obszar wiejski;Małe Stoki;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36636&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36647;rejestr zabytków;przybliżony;Mętno Małe, st. 1;41-03;63;średniowiecze;grodzisko;599 z 1969-12-12, C-24 z 2015-12-31;1969-12-12;zachodniopomorskie;gryfiński;Chojna - obszar wiejski;Mętno Małe;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36647&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36645;rejestr zabytków;przybliżony;Nawodna, st. 1;39-04;35;epoka żelaza;osada;742 z 1972-12-15;1972-12-15;zachodniopomorskie;gryfiński;Chojna - obszar wiejski;Nawodna;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36645&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.96232;rejestr zabytków;przybliżony;Raduń, st. 1;39-2;10;średniowiecze;grodzisko;C-41 z 2023-12-29;2023-12-29;zachodniopomorskie;gryfiński;Chojna - obszar wiejski;Raduń;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.96232&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36598;rejestr zabytków;przybliżony;Wełtyń, st. 1;33-06;147;średniowiecze;grodzisko;687 z 1971-11-10, brak numeru z 2022-03-21;1971-11-10;zachodniopomorskie;gryfiński;Gryfino - obszar wiejski;Wełtyń;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36598&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36596;rejestr zabytków;przybliżony;Żelisławiec, st. 2;33-06;75;średniowiecze;grodzisko;688 z 1971-11-10, C-25 z 2015-12-31;1971-11-10;zachodniopomorskie;gryfiński;Gryfino - obszar wiejski;Wysoka Gryfińska;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36596&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36670;rejestr zabytków;przybliżony;Moryń, st. 1;42-04;2;średniowiecze;grodzisko;683 z 1971-11-10, C-27 z 2015-12-31;1971-11-10;zachodniopomorskie;gryfiński;Moryń - miasto;Moryń;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36670&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36685;rejestr zabytków;przybliżony;Nowe Objezierze, st. 3;42-03;37;niemożliwa do uzyskania;grób;603 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Moryń - obszar wiejski;Nowe Objezierze;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36685&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36688;rejestr zabytków;przybliżony;Nowe Objezierze, st. 4;42-03;38;niemożliwa do uzyskania;grób;604 z 1969-12-12;1969-12-12;zachodniopomorskie;gryfiński;Moryń - obszar wiejski;Nowe Objezierze;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36688&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36694;rejestr zabytków;przybliżony;Nowe Objezierze, st. 5;42-03;39;niemożliwa do uzyskania;cmentarzysko birytualne;638 z 1970-11-11;1970-11-11;zachodniopomorskie;gryfiński;Moryń - obszar wiejski;Nowe Objezierze;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36694&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36702;rejestr zabytków;przybliżony;Witnica, st. 1;41-05;1;średniowiecze;grodzisko;684 z 1971-11-10, C-26 z 2015-12-31;1971-11-10;zachodniopomorskie;gryfiński;Moryń - obszar wiejski;Witnica;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36702&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36704;rejestr zabytków;przybliżony;Witnica, st. 2;41-05;2;średniowiecze;grodzisko;698 z 1971-11-10;1971-11-10;zachodniopomorskie;gryfiński;Moryń - obszar wiejski;Witnica;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36704&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36584;rejestr zabytków;przybliżony;Kołbacz, st. 1;33-08;55;średniowiecze;grodzisko;605 z 1969-12-04, C-20 z 2015-12-31;1969-12-04;zachodniopomorskie;gryfiński;Stare Czarnowo;Kołbacz;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36584&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36588;rejestr zabytków;przybliżony;Kołbacz, st. 2;33-08;56;niemożliwa do uzyskania;grodzisko;606 z 1969-12-16, C-21 z 2015-12-31;1969-12-16;zachodniopomorskie;gryfiński;Stare Czarnowo;Kołbacz;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36588&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.37013;rejestr zabytków;przybliżony;Szczecin-Klęskowo, st. 1;31-06;14;średniowiecze;grodzisko;708 z 1971-11-10;1971-11-10;zachodniopomorskie;gryfiński;Stare Czarnowo;Kołowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.37013&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36592;rejestr zabytków;przybliżony;Stare Czarnowo, st. 5;33-07;47;epoka brązu ;cmentarzysko;731 z 1972-08-26;1972-08-26;zachodniopomorskie;gryfiński;Stare Czarnowo;Stare Czarnowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36592&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.94476;rejestr zabytków;dokładny;Żelewo, st. 1;033-008;114;epoka kamienia;osada;C-39 z 2020-09-11;2020-09-11;zachodniopomorskie;gryfiński;Stare Czarnowo;Żelewo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.94476&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36618;rejestr zabytków;przybliżony;Marwice, st. 20;35-04;24;średniowiecze;grodzisko;690 z 1971-11-10, C-18 z 2015-12-31;1971-11-10;zachodniopomorskie;gryfiński;Widuchowa;Marwice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36618&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36632;rejestr zabytków;przybliżony;Ognica, st. 28;38-03;29;średniowiecze;grodzisko;592 z 1968-12-16, C-17 z 2015-12-31;1968-12-16;zachodniopomorskie;gryfiński;Widuchowa;Ognica;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36632&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.36625;rejestr zabytków;przybliżony;Widuchowa, st. 1;36-04;105;średniowiecze;grodzisko;712 z 1971-12-14;1971-12-14;zachodniopomorskie;gryfiński;Widuchowa;Widuchowa;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.36625&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38922;rejestr zabytków;dokładny;Golczewo, st. 1;22-09;20;średniowiecze;grodzisko;710 z 1971-12-10, C-37 z 2019-01-18;1971-12-10;zachodniopomorskie;kamieński;Golczewo - miasto;Golczewo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38922&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38979;rejestr zabytków;przybliżony;Kamień Pomorski, st. 1;19-08;101;średniowiecze;grodzisko;674 z 1970-12-16;1970-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - miasto;Kamień Pomorski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38979&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38969;rejestr zabytków;przybliżony;Kamień Pomorski, st. 2;19-08;99;średniowiecze;miasto;672 z 1970-12-16;1970-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - miasto;Kamień Pomorski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38969&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38982;rejestr zabytków;przybliżony;Kamień Pomorski, st. 3;19-08;100;średniowiecze;osada;671 z 1970-12-16;1970-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - miasto;Kamień Pomorski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38982&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38964;rejestr zabytków;przybliżony;Kamień Pomorski, st. 4;19-08;98;średniowiecze;cmentarzysko ciałopalne;673 z 1970-12-16;1970-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - miasto;Kamień Pomorski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38964&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38991;rejestr zabytków;dokładny;Kukułowo, st. 1;20-07;83;średniowiecze;grodzisko;677 z 1970-01-01, C-13 z 2011-07-28;1970-01-01;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Kukułowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38991&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38986;rejestr zabytków;przybliżony;Jarszewo, st. 3;20-08;54;średniowiecze;osada;566 z 1968-12-16;1968-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Rarwino;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38986&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38993;rejestr zabytków;przybliżony;Rozwarowo, st. 1;20-07;56;średniowiecze;grodzisko;676 z 1970-12-21;1970-12-21;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Rozwarowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38993&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38997;rejestr zabytków;przybliżony;Sibin, st. 1;20-07;21;średniowiecze;grodzisko;567 z 1968-12-16;1968-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Sibin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38997&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38995;rejestr zabytków;przybliżony;Sibin, st. 4;20-07;23;epoka żelaza;osada;568 z 1968-12-16;1968-12-16;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Sibin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38995&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38958;rejestr zabytków;dokładny;Wrzosowo, st. 1;18-08;1;epoka brązu ;cmentarzysko;1029 z 1983-10-26;1983-10-26;zachodniopomorskie;kamieński;Kamień Pomorski - obszar wiejski;Wrzosowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38958&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39008;rejestr zabytków;dokładny;Warnowo, st. 1;19-06;89;średniowiecze;grodzisko;627 z 1969-12-10, C-4 z 2010-05-18;1969-12-10;zachodniopomorskie;kamieński;Międzyzdroje - obszar wiejski;Grodno;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39008&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39019;rejestr zabytków;dokładny;Lubin, st. 1;21-04;1;średniowiecze;grodzisko;628 z 1969-12-10, C-8 z 2010-08-10;1969-12-10;zachodniopomorskie;kamieński;Międzyzdroje - obszar wiejski;Lubin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39019&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39256;rejestr zabytków;dokładny;Lubin, st. 8;21-04;8;epoka brązu ;grodzisko;629 z 1969-12-10, C-7 z 2010-07-28;1969-12-10;zachodniopomorskie;kamieński;Międzyzdroje - obszar wiejski;Lubin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39256&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39290;rejestr zabytków;przybliżony;Wolin, st. 1;21-06;34;średniowiecze;osada;630 z 1969-12-12;1969-12-12;zachodniopomorskie;kamieński;Wolin - miasto;Wolin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39290&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39264;rejestr zabytków;dokładny;Wolin, st. 5;21-06;38;średniowiecze;grodzisko;631 z 1969-12-12;1969-12-12;zachodniopomorskie;kamieński;Wolin - miasto;Wolin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39264&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39271;rejestr zabytków;przybliżony;Wolin, st. 8;21-06;41;średniowiecze;grodzisko;632 z 1969-12-12;1969-12-12;zachodniopomorskie;kamieński;Wolin - miasto;Wolin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39271&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39283;rejestr zabytków;dokładny;Wolin, st. 9;22-06;73;epoka kamienia;osada;596 z 1968-12-16, C-5 z 2010-05-18;1968-12-16;zachodniopomorskie;kamieński;Wolin - miasto;Wolin;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39283&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39013;rejestr zabytków;dokładny;Darzowice, st. 29;21-06;29;średniowiecze;grodzisko;624 z 1969-12-10, C-9 z 2010-08-24, brak numeru z 2010-12-10;1969-12-10;zachodniopomorskie;kamieński;Wolin - obszar wiejski;Darzowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39013&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38999;rejestr zabytków;przybliżony;Jarzębowo;20-06;;średniowiecze;grodzisko;626 z 1969-12-10;1969-12-10;zachodniopomorskie;kamieński;Wolin - obszar wiejski;Jarzębowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38999&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39006;rejestr zabytków;przybliżony;Kołczewo, st. 1;19-06;14;średniowiecze;grodzisko;625 z 1969-12-10;1969-12-10;zachodniopomorskie;kamieński;Wolin - obszar wiejski;Kołczewo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39006&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.39247;rejestr zabytków;przybliżony;Recław, st. 3;21-06;;średniowiecze;infrastruktura;675 z 1970-12-21;1970-12-21;zachodniopomorskie;kamieński;Wolin - obszar wiejski;Recław;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.39247&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38955;rejestr zabytków;przybliżony;Kępica, st. 1;20-10;;średniowiecze;grodzisko;736 z 1972-10-02;1972-10-02;zachodniopomorskie;kamieński;Świerzno;Kępica;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38955&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38936;rejestr zabytków;dokładny;Starza, st. 2;19-10;72;epoka brązu ;grób;723 z 1972-08-15;1972-08-15;zachodniopomorskie;kamieński;Świerzno;Starza;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38936&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38940;rejestr zabytków;dokładny;Starza, st. 6;19-10;37;epoka brązu ;grób;724 z 1972-08-15;1972-08-15;zachodniopomorskie;kamieński;Świerzno;Starza;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38940&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.38949;rejestr zabytków;dokładny;Stuchowo, st. 1;19-10;25;średniowiecze;grodzisko;695 z 1971-11-10;1971-11-10;zachodniopomorskie;kamieński;Świerzno;Stuchowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.38949&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35733;rejestr zabytków;przybliżony;Kraśnik Koszaliński, st. 2;16-19;49;epoka żelaza;osada;668 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Biesiekierz;Kraśnik Koszaliński;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35733&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35803;rejestr zabytków;przybliżony;Bobolice, st. 1;20-24;24;średniowiecze;grodzisko;658 z 1968-12-03;1968-12-03;zachodniopomorskie;koszaliński;Bobolice - miasto;Bobolice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35803&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35766;rejestr zabytków;przybliżony;Bobrowo, st. 1;18-24;2;średniowiecze;grodzisko;660 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Bobrowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35766&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35799;rejestr zabytków;dokładny;Bobolice, st. 2;19-24;25;epoka brązu ;grodzisko;659 z 1968-12-03;1968-12-03;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Chlebowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35799&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.37245;rejestr zabytków;przybliżony;Dzięciołowo, st. 2;21-23;;średniowiecze;grodzisko;632/A z 1967-11-10;1967-11-10;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Chmielno;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.37245&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35780;rejestr zabytków;przybliżony;Dargiń, st. 1;18-23;69;średniowiecze;grodzisko;662 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Dargiń;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35780&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35789;rejestr zabytków;dokładny;Gozd, st. 1;18-25;52;średniowiecze;grodzisko;665 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Gozd;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35789&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35783;rejestr zabytków;przybliżony;Górawino, st. 1;18-25;38;średniowiecze;grodzisko;666 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Górawino;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35783&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35771;rejestr zabytków;przybliżony;Kurowo, st. 1;18-24;1;średniowiecze;grodzisko;670 z 1968-12-05;1968-12-05;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Kurowo;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35771&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35812;rejestr zabytków;przybliżony;Drzewiany ;19-26;15;średniowiecze;grodzisko;663 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Kępsko;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35812&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35807;rejestr zabytków;przybliżony;Porost, st. 2;20-25;96;średniowiecze;osada;674 z 1968-12-05;1968-12-05;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Porost;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35807&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35805;rejestr zabytków;dokładny;Porost, st. 3;21-25;23;średniowiecze;grodzisko;675 z 1968-12-05;1968-12-05;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Porost;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35805&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35795;rejestr zabytków;przybliżony;Głodowa, st. 1;19-24;1;epoka brązu ;grodzisko;664 z 1968-12-04;1968-12-04;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Przydargiń;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35795&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35809;rejestr zabytków;przybliżony;Spokojne, st. 1;20-25;85;średniowiecze;grodzisko;673 z 1968-12-05;1968-12-05;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Spokojne;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35809&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_32_AR.35786;rejestr zabytków;przybliżony;Stare Borne, st. 1;18-26;56;nieznana;grodzisko;291 z 1960-08-01, 676 z 1968-12-06;1960-08-01;zachodniopomorskie;koszaliński;Bobolice - obszar wiejski;Stare Borne;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_32_AR.35786&rejestr=rejestr-zabytkow
